0.428028 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
0.762765 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
1.115217 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
1.360936 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
1.551698 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
1.901654 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
2.656216 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
3.071659 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
3.317962 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
3.782561 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
4.511351 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
5.298871 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
6.264596 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
7.126275 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
8.045580 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
9.439703 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
11.324109 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
12.330248 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
13.320383 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
14.646653 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
16.385149 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
17.871356 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
18.375832 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
19.182498 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
21.365937 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
22.155620 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
24.120544 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
24.902491 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
25.851096 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
26.918100 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
28.137270 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
29.742621 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
30.256262 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
31.492165 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
33.846141 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
35.115776 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
35.896236 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
38.000932 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
38.978655 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
40.734527 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
42.860626 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
43.597600 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
44.604431 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
45.613478 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
47.315469 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
48.415963 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
50.147797 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
51.742517 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
52.944183 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
54.304654 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
58.752106 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
60.020173 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
62.011363 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
63.695097 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
64.831416 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
66.280650 	1 	1 	1 	1 	1 	2 	2 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	2 	1 	1 	1 	1 	1 	2 	1 	1 	1 	1 	1 	1 	1 	2 	1 	2 	2 	1 	1 	1 	2 	1 	1 	1 	1 	1 	
